coord_x,coord_y,label
-1.855658680134333,-1.3210513633108274,1
0.30078762692724215,-1.6991549012316975,1
3.75060538171417,9.100924684214323,2
9.638469347795894,-2.264826161135596,2
-0.46402942965656185,9.954698860482079,2
-0.9621410956076238,-1.330848056225435,1
9.133002140257034,3.4272695422682675,2
-8.199265702205036,6.0866687461882085,2
8.272451131977775,5.708101878233892,2
-1.623285763159287,-1.2038545681418118,1
2.162494672868846,-0.10507112092118642,1
-8.4881957651785,-5.798613308809748,2
-1.5722118201872124,1.9876687554496213,1
9.622009914947862,1.4220334892450954,2
-9.246757021354105,-3.574633463313582,2
-0.23559394381425333,-2.534312073504797,1
0.6371272843979583,-1.484709933186253,1
-1.0210835756181629,1.473441402083252,1
1.3631769103614857,-1.4789532128022833,1
10.192143867557485,0.18359684077440191,2
1.300477195381565,-1.4170446661240879,1
4.1726463657768935,-9.071868341755797,2
0.10571889120470164,-2.089211407761577,1
-4.5547333584338565,9.189330455495924,2
-1.923943124281151,0.5918535141324489,1
-0.9259274146890547,-1.7042796338619817,1
-1.2880239737177626,-1.1074101477616323,1
9.17614529230226,-3.9784542201845774,2
-0.058247991030234925,-1.489746822096424,1
1.056908235136686,-2.0391352462858006,1
9.847492758420014,-1.4470444017209536,2
2.240600420298003,0.5537937264621673,1
-9.255178350716259,-3.4100939373324173,2
1.1920482975958895,-0.9509319379421087,1
0.4178953606348548,-1.8210425574480742,1
-6.239318928838935,-7.718383178175507,2
1.7061560219236287,-1.4212330936591613,1
-0.1230729759339377,1.8516874242794763,1
0.2029737485946397,1.8615190687303163,1
0.2544387626595229,-1.745064643360343,1
9.187298447015905,-2.779136953740876,2
-0.8309075325167754,-9.617583889339608,2
9.501570515730382,2.627708138960046,2
-0.7124160171208741,10.00600683748134,2
0.3295619291711859,-2.044180608696587,1
-0.6805356749369046,-1.8512676205609542,1
1.100705811932737,-1.8995321070777214,1
-10.1996739634688,0.9549676584187894,2
-3.1191243975670644,9.733344812296648,2
0.837732202487419,1.9855870430324871,1
-0.7931285654363294,-1.9579612736077805,1
-2.006236695436399,-0.0870962838805085,1
-1.092755196044395,-1.9517263805340117,1
-1.9314006030369708,-0.6038025349438458,1
-1.931860333175404,-9.502914934113695,2
2.1817015727664995,-0.24658208743607798,1
-2.0530420791070205,9.59816646479081,2
-3.3683622473040837,-9.63481426381676,2
9.732074980194357,-1.4248040132912396,2
-1.50153361955722,9.584070342831112,2
1.5700594442797362,-1.0708055279511448,1
1.5960026319637228,1.1432088941520406,1
1.352432089232939,-1.6048032350456922,1
2.004168177850089,-0.4270289023119078,1
-0.7626835146890276,-10.320530446768062,2
0.08467036451717311,-1.9270153892978026,1
-0.7517327092990161,-1.9067236419850055,1
0.6588349582991846,-1.877657248258502,1
7.727466424907316,6.217059031273995,2
9.904661985026433,0.3600709475596988,2
-9.471097654789231,2.9471258301560157,2
-9.785883313730565,-1.4386598561017658,2
-1.747009887235818,0.49535179382917793,1
-9.612785927263543,0.0004562940030671675,2
0.541354819201898,-1.7398928146608832,1
0.14576518582264142,1.6823197247142214,1
0.9287910399007508,1.8292132378207242,1
-1.3656472692328347,1.4668704890293462,1
1.8422065153317342,0.22322405544368662,1
-1.2029217421735634,1.3311355362110133,1
-1.7006653672439647,9.920175939394868,2
2.112155082947672,-0.05618698813663393,1
1.8572398177259104,9.48343481330508,2
-5.1801384169135645,-8.454760832810686,2
-10.05180785899448,0.04067331664450752,2
-8.534755427712733,-5.406421728732685,2
1.0296973107516822,-1.8417651853878811,1
9.583420912705574,1.6280837012761222,2
8.651454160654593,5.214803917366689,2
1.7442208864304334,0.8337523403159003,1
-1.9277814278637142,-1.2406805488219015,1
-8.665116468524571,4.849385571299643,2
-10.199632250332767,-0.5363256209623191,2
0.708364347095308,9.977440132618087,2
5.461530087599913,8.098413314217542,2
-6.944356577386158,-7.538900301057248,2
-1.009330845649535,1.4172265531609207,1
-1.1332886654775478,1.9441837245109732,1
-0.14854020212674196,10.03219478301182,2
0.9308983151469946,-1.5800980375630245,1
-9.296159737987669,-2.8610494799848083,2
-8.213430603128794,-5.869374761388205,2
-1.9468861942657687,-0.30440943174820895,1
-8.124813518368939,-5.815382732119178,2
-2.184655104182643,0.978656737079971,1
1.9629004178678322,-0.29602427045042423,1
-9.541676495847176,1.4907886184841765,2
-1.994921138313872,-0.43519686643653976,1
1.8077958759766337,9.679426028494154,2
-0.8368886461158102,1.8103302536163,1
-4.539555801882907,9.039301759382447,2
1.5687313382711265,-0.8352459418577522,1
-1.7421885921474332,0.5498043580656015,1
9.5271601713387,-1.406069668503325,2
-1.7774516753198593,1.3606370866731057,1
-9.97493189665395,-2.676603907351707,2
1.6702087779364991,1.3852195046608924,1
5.77292546639739,8.00482731322149,2
1.7960300207266224,0.42903763848393517,1
-1.968810643722485,-9.56566431428723,2
9.342293350729078,-3.8659862273799934,2
2.019035364209874,-0.40898842183314754,1
1.3521721992897788,-9.881517722997836,2
-4.277071587669064,-8.788356846705835,2
8.910662810312497,-4.722259560108892,2
6.895576755100302,-7.2423819710828905,2
6.4294006408324815,-7.564492868775733,2
1.7346739301860783,-1.2306216375547172,1
2.0300528889190996,0.47533622751450705,1
-0.9354910937134057,2.3208511240954612,1
-1.5968497757238163,1.656424329582518,1
-2.102579599133402,0.3704792372260418,1
-1.1930547042088806,-1.4921359047820493,1
-1.382014875736337,1.7074343604622109,1
9.052357808867653,4.35965145881312,2
8.20407138015434,5.653913663819147,2
0.3474921804670507,2.2361453505373894,1
-9.832923596590827,-1.045673727838855,2
-5.894926094928754,8.059783331246248,2
-2.147873195344768,0.4497559414483745,1
-6.804495942944694,-7.219244232778541,2
-5.438413081565999,8.575546609720377,2
-2.0500568660351597,-0.47185920774084256,1
1.1393730682484395,1.486560038682507,1
7.489948241959338,6.907387030707366,2
9.923383529466975,-1.0635871075971564,2
-1.9765223498124447,0.24740323552906104,1
-1.4000065191064244,1.0296179822518545,1
0.6332243636717152,10.32170814561658,2
-1.6023227833963412,0.5977298362597865,1
1.3612349499622631,1.0401315461949587,1
8.058990583890377,-6.216610547500631,2
-5.616356787592502,8.405894713099393,2
-6.1955836108836415,7.760565141156566,2
-1.7933781445205548,-0.7670785399507808,1
-8.40453286504031,5.518909659393344,2
-1.8833041658248304,-0.6260413785225877,1
0.11900333985080987,9.878650580264788,2
-3.523928328265988,9.173855937447277,2
5.148097508275088,-8.64215465748321,2
-6.8837434935421316,7.04579465697078,2
1.3051601813607,-9.712131721873613,2
0.8125034273812787,1.800685601579103,1
-2.4258540314071584,9.583286007791878,2
7.83861460193817,-5.908293060054081,2
-1.3348247994794615,-1.3040834066937077,1
0.53326160055131,1.9291613525402411,1
-1.471003281921674,-1.0733732417768869,1
-4.892569690160731,8.713664791711311,2
7.2262991165132195,-6.673089230007635,2
1.4282852110936668,1.695677150924767,1
-0.4727398673832602,-9.9174334250159,2
-10.06619840767278,-0.10295439245833227,2
7.7216716953299045,-6.611111392841984,2
-1.0984530562145878,-1.5716607985078164,1
-1.1330045961216215,1.3685161499987526,1
0.2832208550260004,-10.322245845279717,2
5.7580635031810825,8.316441946421895,2
-0.41268318516682095,9.79547986397882,2
6.577207388438103,7.343760843789727,2
9.749402583307717,-0.537270839253034,2
-0.5267846456852909,-1.8321252524305116,1
5.366699362582149,8.53176145096611,2
-1.441150620359212,1.5672550073025326,1
-0.8562354176000673,-9.75860960434542,2
-9.775753290061301,2.650855332242251,2
0.0987448283459463,10.062021442203061,2
7.583387115238225,-6.7027150427243924,2
4.407564863830456,-9.117285881912109,2
1.3635680488098256,-1.7022527414367616,1
1.40020097770493,1.1183704845265456,1
6.5358372640440034,-7.818085893157663,2
-9.137169124638064,-4.297682671644227,2
-2.3899292874931515,-0.25011645086544504,1
-3.794089362458881,-9.61312011227191,2
-1.680413838980191,-0.5116956805668322,1
-1.1220294687520027,9.631988240702924,2
8.590203271243844,5.493429097134096,2
1.2804791257410548,-1.7621617555485038,1
3.8423388722045138,-9.137826582779969,2
-4.896283741669469,-8.556432626165707,2
-1.928677966155602,0.5675087502826358,1
2.333350507182327,-0.006603505289184047,1
-9.11073724909124,3.807977394781905,2
-9.039942592214324,3.7649367925517887,2
-1.6891951567083585,0.6384657537870405,1
-2.2945678259845406,-0.07837393427597081,1
8.981061421372877,4.927388594577968,2
1.465621139860749,-0.9104365031702577,1
9.757792676757111,-2.4739227900825886,2
-9.790884919137724,0.24298212200150857,2
0.7152348525471264,2.1274427519242276,1
-7.679430801837505,6.76574521111149,2
0.09068005957850973,-1.9670524707631898,1
-0.6517631061913333,-1.7736797291104731,1
2.1198907890419147,-9.892918676544554,2
9.622781557770436,-2.523678728957328,2
0.8799230142323315,1.9361001450241726,1
0.5063467530349508,9.781346409733922,2
-1.650289621982393,-1.144940632254164,1
-0.024914831867971294,-1.986552947709113,1
-0.5167190721185747,-2.210827195168285,1
1.4380393434013181,-1.4402619259725484,1
-0.3221499296040603,-1.933197093011351,1
6.174131711554595,7.407219623072253,2
-0.16436060488945614,-2.113619511040083,1
8.35110956717573,-5.244349630444001,2
-1.8784808330530296,1.1930627412237864,1
0.460166988843866,2.2419747496175315,1
3.691510704126446,-9.253844096618254,2
5.104630325411149,8.765079310182015,2
-5.71966886506578,-8.260837825412487,2
0.7600551881207535,-2.422270485436602,1
-2.1860964171932875,0.07501605057820776,1
-8.162204083033036,-5.978679832230022,2
-8.586894620591067,-4.578496578983247,2
10.008947218781515,-0.04935270649458872,2
-2.0198302121643343,-0.10688518670925448,1
-7.864997238676186,6.550605244529562,2
1.8005035955924171,0.485096880101974,1
9.66846524821316,1.221774210400286,2
-1.0300332690089273,-2.1446143341319224,1
1.691593455310034,0.729081034969694,1
0.2420143749309051,1.9358006769624132,1
-3.365139762014901,-9.28849999151095,2
0.05076069797289861,-1.5672422122245484,1
4.0832607575866255,9.250837780539964,2
0.45829179539801906,-2.3044252282406434,1
1.2547207878054008,-1.2526351869314667,1
-1.2592057413538997,1.3707643907295737,1
10.239096481725177,0.586012262231159,2
1.3392143577942013,-1.6331971863082497,1
-4.822149907315947,8.623405959611619,2
1.3793537504210247,1.6123454329079523,1
0.9295703203812059,-1.6213052488202495,1
-1.664502642007787,-0.820781894483851,1
-1.6839745660756034,0.5458050530261661,1
-1.176058459283399,2.0601189059768785,1
10.01372240266271,1.6493456525413364,2
9.734418526736498,1.4983584377615125,2
1.6814765415965107,1.867644865989853,1
1.3164950380112654,1.4311069708115327,1
-1.8482893150622508,-0.8755610331378003,1
4.899088521587981,-8.483893937695333,2
1.0976742489945026,10.311989854025912,2
-9.274136744579828,-3.0274664303588557,2
-0.35524823155525487,-1.7687494745368606,1
6.106194741270051,8.048049060691653,2
3.207332608607595,9.442913830141624,2
-9.964529729478357,-1.0271734669539907,2
9.267324328680926,2.8790191415734974,2
1.1892942136210012,-1.8184320494565493,1
-9.223286053305726,3.829406792711498,2
8.856893054479825,-4.580805157176002,2
-2.1715459301247306,-9.781090072954594,2
-0.8527221868341053,-1.8981305121739107,1
-9.55625769127106,-3.6877683580359073,2
2.149977972757843,-0.05711383899959166,1
-5.768259895011107,-8.101462628765097,2
1.2352937694334896,1.6922012965694202,1
2.4485506468127323,9.668182612068696,2
1.7470768957088518,-0.7421196135121009,1
-4.523643221894378,-8.712615756092084,2
-1.7788440536682608,-0.8653294874011555,1
-8.294723181337556,-6.002237850032629,2
1.0447813725613855,1.8275309669041975,1
-0.6327166369932291,2.289047581913762,1
-5.389224733061498,8.30304702276893,2
-3.408452126763448,-9.3769285219463,2
9.067273325892279,-4.380531374197948,2
6.89998813479392,7.526338596352993,2
6.712290251373661,7.402850906291768,2
-8.969347202268429,3.776820390427775,2
8.258343908283594,5.8816210955041575,2
-9.990061598784376,0.4719950129072249,2
9.135549571755817,-3.6986037882841534,2
-0.9748548919823526,-9.849669646498656,2
1.7894020749836794,0.9654399983182529,1
-2.224964531144104,-9.804715157504134,2
9.849906812088934,2.0966704925395727,2
0.30369273923281065,-9.816908045253516,2
0.49192249738530563,2.2918336411207685,1
1.2858295071633452,-1.646016263037215,1
1.1515677203177874,-1.4632272686989838,1
-9.961983194011511,1.6100133368887286,2
-9.563264380513662,-1.3899795981372685,2
0.058117293870154046,10.355123236017388,2
1.970566250035053,-0.24327300609305783,1
-0.695863706724329,10.436671614594555,2
-0.9596368649350265,-2.1390580366090806,1
1.5090452850078566,-1.5505490574079697,1
1.3557131654926087,-1.5484560373136715,1
-1.1404288160541092,-10.271047113552186,2
-4.474902480186821,8.968968313781831,2
0.7461233512290623,1.7409783703076909,1
-9.378599316092997,-3.3023080061486203,2
-7.676572238490071,6.903283633348199,2
2.256339860237006,0.33609479537773923,1
-5.64054149168672,8.36302922179758,2
-0.2060952745281996,1.9380626375562175,1
4.21903141021931,8.74657967431755,2
6.956703591359625,-6.8871592156525825,2
-0.561307519939786,1.7970465602292456,1
-9.706686468746014,-1.6352576730856951,2
1.3278806039015594,9.817739341532235,2
9.603664017347922,2.144121290128649,2
2.012122592556028,-0.47335349103296936,1
4.725763380214418,8.84931915231197,2
-1.2483809573249034,-10.035571873445019,2
-10.064257785667424,1.263229072853194,2
5.958090553750257,-8.025709941187353,2
-1.9397194149940657,0.043499615180892424,1
-7.054890311282561,-7.369113835684431,2
0.7153871935290138,1.5005642675718138,1
8.588048838599018,-5.278401451015452,2
-0.3651239514854768,-2.222314979469482,1
9.90406488935886,1.4099650808576096,2
5.123061476848334,7.87110291098165,2
5.207373660816844,-8.395519668478427,2
1.5024776639079,1.6027024279786752,1
-0.7310276835169427,-1.6357535419701665,1
9.245450679878484,-3.7711149813899394,2
-7.520541903370031,-6.744803548225159,2
2.256464394909234,-0.3503642591814929,1
1.6001149506341537,-0.8883956390108712,1
-2.1023403514113825,-0.019505309171377494,1
0.624797092884569,-10.068001992975205,2
3.678702578279958,-9.190222598320103,2
1.2263085018036903,-1.764357601886965,1
-2.0061647888436127,-0.8508109197430251,1
0.12167283677895824,2.30983526140772,1
0.35040848326886054,9.819380852436945,2
-0.9803063999072456,1.8254469381633098,1
-9.68505530486185,3.335305131463531,2
4.8629130416833215,8.603685547145066,2
7.256624710781811,-6.611750510439039,2
2.000171225539819,-1.1149906494508335,1
1.4648940815378622,1.513385874013477,1
9.932794960190478,2.5450993451661295,2
1.206525701108207,1.2782455975054752,1
-1.8543123139895523,1.411252924767742,1
0.40427673823221927,2.3840123695992514,1
8.634443875548392,-4.910183614372405,2
0.4204591853660872,-9.692907486584732,2
-0.05237353267149497,2.1859482651741167,1
1.8401037968341551,0.6138224604497535,1
2.0382534910434593,-0.4691626293403008,1
1.033873968931172,-1.5540464710176785,1
-1.7817393954671388,1.164218285879712,1
10.105669217690341,2.228549011125445,2
-1.4809924479194474,0.814561933005568,1
-0.3599000469498546,1.8105005598595385,1
-1.0968081950067567,-10.240923618898233,2
1.9169735555497915,-0.19335964667620387,1
-10.233793215896279,1.1166205672468663,2
1.123282934398817,10.022935204951263,2
10.367546868793447,-1.2022827050451101,2
8.473906049513285,-5.419169171316852,2
-1.5222037879695294,-1.2730824605220714,1
1.5482347843090376,-1.519239658094046,1
0.5449459133843068,-1.7666070019136826,1
-0.05656955604403923,-2.397711476376279,1
7.929897720338692,-5.857044143355954,2
0.4210457594983908,-1.9116826057951366,1
5.546768096179799,8.202218915779616,2
1.7477761499380886,-0.7242861178058894,1
0.9717493509611176,-1.7445759229537863,1
-1.709555147359787,-1.679497431557544,1
-9.900480821093122,-1.7836186712015067,2
-2.0580892630070826,-0.8836195659532423,1
9.860161534902586,-0.14747544830140347,2
9.839758077582898,2.3815688128389225,2
2.1166329268251314,-0.10869818788633218,1
-2.341841172809436,0.14954730509328693,1
1.7309478165586751,0.9655898174764999,1
1.8125031278704988,0.20365671081577486,1
-1.6687297594661683,1.012500887071576,1
1.4983537736811143,0.9729103711062358,1
5.336431065113976,8.526706782464489,2
-1.8124690513836887,0.8672626155771122,1
-0.8492653539758526,1.6915450068363098,1
-1.9510873014840826,-0.3604298628592926,1
0.054977511619002745,-2.1297041154927228,1
-1.0550896701474988,1.4492050006812942,1
3.865066412757324,9.303479438901288,2
9.566731004255223,3.0891775884295027,2
1.741027239599407,-0.6812571002393176,1
-1.542734847168586,-1.697408124791994,1
-7.8095280881198565,5.736490544301119,2
1.961757836816438,-0.08437089043591822,1
-1.9948397639396833,-0.3410933880408788,1
-0.25566468992901653,1.7942799840841317,1
-9.12789645857699,3.854971377596948,2
2.127796936834055,0.6384487618026923,1
0.7678471061384632,-2.209808956814966,1
-0.6068393129801495,-2.0209468861759117,1
-8.551670440589971,4.650301769633131,2
9.976993970580093,-0.9468255691463705,2
7.8863013946135325,5.985458560971507,2
0.641621591632303,2.0095584931865846,1
1.784838495886977,0.43982252874437755,1
-1.1506764714565172,-1.6399376472863654,1
0.1861622423891318,-2.099038753981599,1
-4.993755712283287,8.512335404513246,2
-0.3375498692701482,1.8936601189293516,1
1.5917606565372837,-0.6428627524996532,1
-1.6382559600195408,0.6639002690238147,1
-1.0884299709511425,-1.26984433167549,1
-6.221930642341332,7.658164787439071,2
-1.0735337780036085,1.2776671942553777,1
1.1198492955366832,-1.22677518816894,1
-0.04838936813299416,10.231872901020145,2
-0.9493630495116323,10.009614574163674,2
1.7571788360851486,0.8865622136085782,1
-0.2938718018767413,1.9956526791984648,1
-0.768706330049823,-1.7394377597643378,1
-0.17267945843330945,2.0115710489619687,1
-2.220091448567983,-0.44285950814257613,1
-1.1600651746233352,-1.1611450596766364,1
0.787317913291143,1.7437083276458631,1
1.6950166088561902,-9.99543841638967,2
-2.1962336030512026,0.8029554925183493,1
-1.5716781908302084,0.4646124827027888,1
-6.876524798740479,7.491971428510701,2
-7.597817740839468,-6.257971995859225,2
-3.4552778520582157,-9.506442575414168,2
-0.08048610853753481,-2.2159124450848435,1
2.2433350579110503,-9.674122612205942,2
-0.5959375766973058,1.8635566317050123,1
-6.2667854282867586,7.890857086315844,2
-1.3769283140378188,-9.46620109999421,2
9.715130373742525,-0.066584757601651,2
-4.4680264438737005,-8.800702216125774,2
2.025976705137804,0.2961649274433923,1
5.118638032479273,-8.607269613657138,2
-7.086282695174045,-7.0682391630008174,2
-3.0162287712906855,-9.554740138856033,2
-10.01140151457458,-0.50376486448321,2
1.917996092614184,0.9072742545670702,1
9.04566086479336,4.028678518176576,2
0.14080714942031758,-9.797894740307713,2
1.587782438560782,-9.715932687657318,2
5.451926542851303,-8.66441064591229,2
1.6756101740435057,-1.1521511138539058,1
0.704488835223727,1.6643896461131331,1
-1.9369646675506127,0.8829578853256297,1
0.8939376092359385,-1.599953979986006,1
-5.4427352731342165,8.141613020260072,2
9.796802489609226,0.7877126737381468,2
7.531680554159694,6.178553092294975,2
8.114434938510051,-6.01735402498444,2
9.07383754278396,-4.916012875429099,2
-1.604655624018415,-1.2245542349195648,1
-3.7631404832847046,-8.886853332547265,2
-8.186786284976142,6.401922916308325,2
-1.7364768177866776,-1.218165986653201,1
-6.336148116128387,8.162831375280687,2
-1.5596283759577032,-1.2230221423070524,1
-9.62671018318141,-1.038819450647712,2
2.311287816184254,-9.55359803072747,2
8.174236210926184,-5.528821142689877,2
-9.6365529763596,2.589349578201685,2
-1.2749795964188944,-1.6062645249859835,1
1.9264439877525525,-1.123942273468601,1
-1.3179339699735355,-1.3995448620308406,1
-2.1356119767845034,-0.24112305334585787,1
2.9452442554441847,9.741539168728993,2
-2.845816192423886,-9.612041613215794,2
8.215703173786695,5.713030294864248,2
-0.10378985816680225,-9.780215191167816,2
-9.569931494009392,-2.4116708177139405,2
0.41578859194521545,10.059420264462513,2
-1.2253372586204514,1.5813575192050604,1
0.12979071280399607,-1.3905739755335889,1
-1.5200890221272398,-1.0064080986231274,1
1.8463807986502692,0.23785768821163927,1
9.048061141256998,4.728470559284345,2
-0.22968359315259984,10.165638402631666,2
-1.261137811536819,-1.7587487037812592,1
1.439815957702677,1.141065217735778,1
-1.801503043567036,-0.9582549551949342,1
-1.937637870213889,-1.0089261808646899,1
4.967406252307744,8.638583286960133,2
-1.968714965407418,-0.2695406549359517,1
-1.1274637573901465,-1.8426993925820991,1
-1.8545053474206823,0.48590324576018634,1
-1.0189343061821947,2.1445072823825293,1
1.7392911373810005,1.5718321215036797,1
-6.625518368049041,7.566226900156572,2
-1.2478267586268788,-1.4135205217813416,1
-1.9595948434352055,-0.5636716263484987,1
-5.254007905245008,-8.50731009587293,2
2.1553042057539713,9.42907487423569,2
-2.136995300448489,0.28473030254567055,1
1.917765178175476,9.80474419927108,2
-7.8586472255824384,6.559623154953242,2
-5.808130882835685,-8.200230875519217,2
1.8818199922219043,0.9558214942086216,1
-7.560569802831494,-6.072299202620591,2
-8.023878700366053,-5.944371309439487,2
-1.8939647205021308,0.24949387536621695,1
-0.1987812927121017,-1.7869967179620894,1
1.7507661141194955,-0.5111565811567294,1
-0.45391499791944745,-1.712029443789234,1
-1.9323315836417723,-0.14499103936901575,1
-2.127298622144542,9.603082175537216,2
-7.517881607833546,6.376255024846976,2
1.2608806737419749,-1.4012362624754036,1
1.34281106586916,1.1666398814658259,1
0.27617003717964217,-2.2039334837124924,1
4.488970798910831,9.160748068208282,2
0.7657583578652583,-1.7453642816219714,1
1.0845348031285944,1.8000897639210796,1
4.601979695816556,8.844307329534885,2
-1.1529221284612472,-1.2527754387875891,1
1.483112056404284,-1.7248321304001857,1
1.6022871888430565,-0.5659707129468038,1
-9.325387836360116,-2.572181587565474,2
2.037753508964503,0.6045859455313375,1
7.350408767563861,-6.4828306536463005,2
-4.737792675118458,-8.987587219789802,2
1.3989675897509104,1.449298535542898,1
0.8239636252599374,2.104994597078265,1
9.032432140974054,-3.741992222617628,2
1.7270192773689863,0.2850013837851693,1
2.2033166517264795,9.657245052551982,2
9.887016668779395,-0.06869978111356442,2
-1.7970247255521357,-1.0125210193593355,1
-2.720321066587063,-10.158669585687884,2
1.5146660182203742,-1.4162885719988147,1
0.865407780118353,1.7297551307311048,1
-0.5700555810056158,-2.107059656237998,1
7.586648434861229,-6.389379573597061,2
-5.479489803364692,8.434161092559798,2
0.40472968749625593,-1.928694436015557,1
4.907327248558689,8.657687695597646,2
-0.8746606566795362,1.7056104128207346,1
-2.1567647131780667,0.2032715647435024,1
-1.3680665587134704,9.845588737321467,2
-8.559361805771482,-5.228619603071131,2
-0.44542915609149225,1.8508029991960906,1
9.683084017629774,-2.3222482710034362,2
7.76661796450989,6.256531948996742,2
-8.018738955636053,-5.870956611600212,2
-1.1384482146374502,1.823565599567451,1
6.607129902428706,-7.654274484806843,2
2.1221302818103243,-9.68060996215843,2
0.9753960168920273,1.3947419633731155,1
-2.020746395932939,-0.43066769000073524,1
-0.6242809601345236,1.6820388839960483,1
1.586831063200139,1.7048103660950167,1
-8.804329192040894,4.411258357694054,2
1.9493051340602925,0.14698055060720247,1
2.3591078486831476,9.875887410793807,2
9.214587189207332,-3.721801345585171,2
1.9505469044373218,-0.28702947729110684,1
2.0907295731343796,0.6078256278345135,1
-9.992841626012329,0.06663984879504598,2
8.004088358916388,-5.782810854103816,2
0.03993346569941478,9.912278720787452,2
-0.809092328727945,-1.8050997862164526,1
0.9283740644241365,-9.856057830426984,2
-0.27554832372608734,2.0950796662516975,1
-9.050789812302174,4.329199043965895,2
-6.752130763226783,-7.200716645535104,2
1.264163945553336,-1.3787716848242357,1
-0.3057552988820184,1.8755616175637286,1
-2.037103557192884,1.1612988460555889,1
3.829330197152081,9.300824477334928,2
-4.7261468834113405,-8.79436619897618,2
-0.008198561041430574,2.1089018203312353,1
1.6480338521530458,1.4349852098277114,1
-9.688086844004046,1.5658095574093494,2
-1.5275165605969145,-0.7800679286493237,1
1.5404225512464227,-1.424764939833168,1
0.2755353695930479,-1.724441486800138,1
4.246624804651315,-9.097157785043713,2
-4.335501310502111,8.899016687123543,2
-2.821126107760138,-9.565158706353813,2
-1.4516886067289823,-9.829378656926215,2
6.724209463047883,-7.775643414209602,2
-0.22478686968511719,-2.2362550709515707,1
-9.28584613027057,-3.7492577168354617,2
9.796717861798992,-0.9411508837543732,2
-0.5282164871465503,-1.7526008215441213,1
1.840215689167387,-1.1349411153916749,1
8.00929431604288,-5.375038177644469,2
8.455007152697332,4.89152953922666,2
-8.374250617184826,-5.194144198828724,2
-9.30080739741895,4.1744080661847605,2
7.132460268562712,6.997318149889067,2
-1.8032003454053722,10.042254954868802,2
-1.8922831117164773,0.7835446566048144,1
-8.15174748750541,-5.496357798745625,2
10.074931435493333,-0.8938457458565007,2
1.0352290849000625,-1.3075014043481765,1
-5.958789809097173,8.156435474890701,2
0.8027574274392771,1.6621410287689309,1
-9.3278921093893,4.165273574002701,2
-1.5678337403006135,-1.0389565987292262,1
-1.0892486244886912,-1.3877245328728294,1
